iter	Passed	Remaining
3231	27525	57640
3232	27533	57630
3233	27541	57620
3234	27549	57610
3235	27557	57600
3236	27564	57590
3237	27572	57580
3238	27580	57571
3239	27588	57561
3240	27596	57551
3241	27604	57541
3242	27612	57532
3243	27620	57522
3244	27628	57512
3245	27636	57503
3246	27645	57495
3247	27653	57485
3248	27661	57476
3249	27669	57466
3250	27677	57456
3251	27685	57447
3252	27693	57438
3253	27701	57428
3254	27709	57419
3255	27717	57409
3256	27725	57401
3257	27734	57392
3258	27742	57384
3259	27751	57375
3260	27759	57366
3261	27767	57356
3262	27775	57346
3263	27783	57337
3264	27791	57327
3265	27799	57317
3266	27807	57307
3267	27814	57298
3268	27822	57287
3269	27830	57277
3270	27838	57268
3271	27846	57258
3272	27854	57248
3273	27861	57238
3274	27869	57228
3275	27877	57219
3276	27885	57209
3277	27893	57200
3278	27901	57190
3279	27909	57180
3280	27917	57170
3281	27925	57160
3282	27933	57151
3283	27941	57142
3284	27949	57133
3285	27957	57123
3286	27965	57113
3287	27973	57104
3288	27981	57095
3289	27990	57087
3290	27998	57077
3291	28006	57068
3292	28014	57058
3293	28022	57049
3294	28030	57039
3295	28039	57030
3296	28046	57020
3297	28055	57013
3298	28063	57003
3299	28071	56993
3300	28079	56983
3301	28087	56973
3302	28094	56963
3303	28102	56954
3304	28110	56944
3305	28118	56934
3306	28126	56923
3307	28133	56914
3308	28141	56904
3309	28149	56894
3310	28157	56884
3311	28165	56874
3312	28173	56864
3313	28180	56855
3314	28188	56845
3315	28196	56835
3316	28204	56825
3317	28212	56815
3318	28219	56805
3319	28227	56795
3320	28235	56785
3321	28243	56775
3322	28251	56766
3323	28259	56756
3324	28267	56747
3325	28275	56738
3326	28283	56728
3327	28291	56718
3328	28299	56708
3329	28306	56698
3330	28314	56688
3331	28322	56679
3332	28330	56669
3333	28338	56659
3334	28346	56649
3335	28354	56640
3336	28361	56630
3337	28369	56620
3338	28377	56611
3339	28385	56601
3340	28393	56590
3341	28401	56581
3342	28408	56570
3343	28416	56561
3344	28424	56551
3345	28432	56542
3346	28440	56533
3347	28448	56523
3348	28456	56513
3349	28464	56504
3350	28472	56494
3351	28480	56485
3352	28488	56475
3353	28496	56466
3354	28504	56457
3355	28513	56448
3356	28521	56439
3357	28529	56430
3358	28537	56420
3359	28545	56411
3360	28554	56403
3361	28562	56393
3362	28570	56385
3363	28578	56376
3364	28587	56367
3365	28595	56357
3366	28603	56348
3367	28611	56338
3368	28619	56329
3369	28627	56320
3370	28636	56313
3371	28644	56304
3372	28654	56297
3373	28662	56289
3374	28670	56279
3375	28679	56270
3376	28688	56263
3377	28697	56256
3378	28708	56253
3379	28718	56247
3380	28729	56243
3381	28738	56235
3382	28746	56227
3383	28755	56219
3384	28764	56211
3385	28772	56202
3386	28781	56194
3387	28789	56186
3388	28798	56178
3389	28807	56169
3390	28815	56160
3391	28823	56151
3392	28832	56143
3393	28840	56134
3394	28848	56125
3395	28857	56117
3396	28865	56108
3397	28873	56098
3398	28881	56089
3399	28889	56080
3400	28898	56071
3401	28906	56062
3402	28915	56054
3403	28923	56045
3404	28932	56037
3405	28940	56028
3406	28948	56020
3407	28957	56011
3408	28966	56003
3409	28974	55994
3410	28982	55986
3411	28992	55979
3412	29001	55971
3413	29009	55962
3414	29018	55955
3415	29027	55946
3416	29035	55938
3417	29044	55930
3418	29053	55922
3419	29062	55915
3420	29071	55907
3421	29079	55898
3422	29088	55891
3423	29097	55883
3424	29106	55875
3425	29115	55867
3426	29123	55859
3427	29132	55850
3428	29140	55841
3429	29149	55833
3430	29157	55824
3431	29165	55815
3432	29174	55807
3433	29182	55799
3434	29191	55791
3435	29200	55782
3436	29208	55774
3437	29217	55765
3438	29225	55757
3439	29234	55749
3440	29243	55741
3441	29252	55733
3442	29260	55725
3443	29269	55716
3444	29277	55707
3445	29285	55699
3446	29294	55690
3447	29302	55682
3448	29311	55674
3449	29320	55666
3450	29329	55658
3451	29337	55650
3452	29346	55641
3453	29354	55633
3454	29363	55625
3455	29372	55616
3456	29380	55607
3457	29388	55598
3458	29397	55590
3459	29405	55581
3460	29413	55571
3461	29421	55562
3462	29429	55553
3463	29437	55544
3464	29445	55535
3465	29454	55526
3466	29462	55516
3467	29470	55507
3468	29478	55498
3469	29487	55490
3470	29495	55480
3471	29503	55472
3472	29512	55464
3473	29521	55456
3474	29530	55449
3475	29539	55441
3476	29547	55433
3477	29556	55424
3478	29564	55415
3479	29572	55406
3480	29581	55397
3481	29589	55388
3482	29597	55379
3483	29606	55371
3484	29614	55362
3485	29623	55354
3486	29632	55347
3487	29640	55338
3488	29649	55330
3489	29657	55321
3490	29666	55313
3491	29675	55305
3492	29683	55297
3493	29692	55288
3494	29700	55279
3495	29708	55270
3496	29717	55262
3497	29725	55253
3498	29734	55244
3499	29742	55235
3500	29751	55227
3501	29759	55218
3502	29767	55210
3503	29776	55202
3504	29785	55194
3505	29793	55185
3506	29801	55176
3507	29810	55168
3508	29819	55159
3509	29827	55151
3510	29836	55144
3511	29845	55135
3512	29853	55127
3513	29862	55119
3514	29871	55110
3515	29879	55101
3516	29887	55092
3517	29895	55083
3518	29904	55074
3519	29912	55065
3520	29920	55057
3521	29929	55048
3522	29937	55040
3523	29946	55032
3524	29954	55023
3525	29963	55015
3526	29972	55007
3527	29981	55000
3528	29990	54992
3529	29999	54985
3530	30007	54976
3531	30016	54967
3532	30024	54959
3533	30033	54951
3534	30042	54942
3535	30050	54934
3536	30059	54926
3537	30067	54917
3538	30076	54908
3539	30084	54900
3540	30093	54891
3541	30102	54884
3542	30111	54877
3543	30120	54868
3544	30128	54860
3545	30137	54852
3546	30145	54843
3547	30154	54835
3548	30163	54828
3549	30172	54819
3550	30180	54811
3551	30188	54802
3552	30197	54794
3553	30206	54786
3554	30215	54778
3555	30223	54769
3556	30232	54761
3557	30240	54753
3558	30249	54744
3559	30258	54736
3560	30266	54728
3561	30275	54719
3562	30283	54711
3563	30292	54703
3564	30301	54694
3565	30310	54687
3566	30318	54679
3567	30327	54670
3568	30335	54662
3569	30344	54653
3570	30352	54644
3571	30360	54635
3572	30368	54626
3573	30377	54618
3574	30386	54609
3575	30394	54600
3576	30403	54592
3577	30411	54584
3578	30420	54576
3579	30428	54568
3580	30437	54559
3581	30445	54550
3582	30453	54541
3583	30462	54533
3584	30470	54524
3585	30479	54515
3586	30487	54507
3587	30496	54499
3588	30505	54491
3589	30513	54482
3590	30522	54475
3591	30531	54466
3592	30539	54458
3593	30548	54449
3594	30557	54441
3595	30565	54433
3596	30574	54425
3597	30583	54417
3598	30592	54409
3599	30601	54402
3600	30609	54393
3601	30618	54385
3602	30627	54378
3603	30636	54371
3604	30645	54363
3605	30654	54354
3606	30663	54346
3607	30671	54339
3608	30680	54330
3609	30689	54322
3610	30698	54314
3611	30706	54306
3612	30715	54297
3613	30723	54289
3614	30731	54279
3615	30740	54271
3616	30748	54262
3617	30756	54253
3618	30765	54245
3619	30773	54236
3620	30782	54227
3621	30790	54219
3622	30799	54210
3623	30807	54201
3624	30815	54192
3625	30824	54185
3626	30833	54177
3627	30842	54169
3628	30851	54162
3629	30860	54154
3630	30869	54147
3631	30879	54140
3632	30887	54132
3633	30896	54124
3634	30905	54116
3635	30914	54108
3636	30923	54100
3637	30931	54092
3638	30940	54083
3639	30948	54075
3640	30957	54067
3641	30965	54058
3642	30974	54050
3643	30983	54042
3644	30992	54034
3645	31000	54025
3646	31008	54016
3647	31017	54007
3648	31025	53998
3649	31033	53989
3650	31041	53980
3651	31049	53971
3652	31057	53961
3653	31065	53952
3654	31074	53943
3655	31082	53935
3656	31091	53927
3657	31099	53918
3658	31107	53909
3659	31116	53900
3660	31124	53891
3661	31132	53882
3662	31140	53873
3663	31148	53863
3664	31157	53855
3665	31165	53846
3666	31173	53838
3667	31182	53829
3668	31190	53820
3669	31198	53810
3670	31206	53801
3671	31215	53793
3672	31223	53784
3673	31231	53775
3674	31239	53766
3675	31247	53757
3676	31256	53748
3677	31264	53739
3678	31272	53730
3679	31280	53721
3680	31288	53712
3681	31297	53703
3682	31305	53694
3683	31313	53685
3684	31322	53676
3685	31330	53668
3686	31338	53658
3687	31346	53650
3688	31355	53641
3689	31363	53632
3690	31371	53623
3691	31380	53614
3692	31388	53606
3693	31396	53597
3694	31405	53588
3695	31414	53581
3696	31422	53572
3697	31431	53564
3698	31439	53555
3699	31447	53545
3700	31455	53536
3701	31463	53527
3702	31472	53519
3703	31480	53509
3704	31488	53501
3705	31497	53493
3706	31505	53484
3707	31514	53475
3708	31522	53466
3709	31530	53457
3710	31538	53448
3711	31546	53439
3712	31555	53430
3713	31563	53421
3714	31571	53412
3715	31579	53403
3716	31589	53396
3717	31597	53387
3718	31606	53379
3719	31614	53370
3720	31623	53363
3721	31632	53354
3722	31640	53345
3723	31648	53336
3724	31656	53328
3725	31665	53319
3726	31673	53310
3727	31681	53301
3728	31690	53292
3729	31698	53284
3730	31706	53275
3731	31715	53266
3732	31723	53257
3733	31732	53250
3734	31741	53242
3735	31749	53233
3736	31758	53224
3737	31766	53215
3738	31774	53206
3739	31782	53197
3740	31790	53188
3741	31799	53179
3742	31807	53170
3743	31815	53162
3744	31823	53153
3745	31832	53143
3746	31840	53134
3747	31848	53126
3748	31857	53117
3749	31865	53108
3750	31873	53100
3751	31881	53091
3752	31890	53082
3753	31898	53072
3754	31906	53063
3755	31914	53055
3756	31922	53046
3757	31931	53037
3758	31939	53029
3759	31948	53020
3760	31956	53012
3761	31965	53003
3762	31975	52997
3763	31984	52990
3764	31993	52981
3765	32001	52973
3766	32010	52964
3767	32018	52955
3768	32026	52946
3769	32034	52937
3770	32042	52928
3771	32050	52919
3772	32059	52910
3773	32067	52901
3774	32075	52892
3775	32083	52884
3776	32091	52874
3777	32100	52866
3778	32108	52857
3779	32116	52848
3780	32125	52839
3781	32133	52830
3782	32141	52821
3783	32149	52812
3784	32157	52803
3785	32166	52794
3786	32174	52785
3787	32182	52776
3788	32190	52768
3789	32199	52759
3790	32207	52749
3791	32215	52741
3792	32223	52732
3793	32232	52723
3794	32240	52714
3795	32248	52705
3796	32256	52696
3797	32265	52687
3798	32273	52678
3799	32281	52669
3800	32289	52660
3801	32297	52651
3802	32306	52643
3803	32314	52634
3804	32323	52625
3805	32331	52616
3806	32339	52608
3807	32348	52599
3808	32356	52591
3809	32364	52582
3810	32372	52573
3811	32381	52564
3812	32389	52555
3813	32397	52546
3814	32406	52537
3815	32414	52529
3816	32422	52519
3817	32430	52510
3818	32438	52501
3819	32446	52492
3820	32454	52483
3821	32463	52474
3822	32471	52465
3823	32479	52456
3824	32487	52447
3825	32495	52438
3826	32504	52429
3827	32512	52420
3828	32520	52411
3829	32528	52402
3830	32536	52393
3831	32545	52384
3832	32553	52376
3833	32562	52367
3834	32570	52358
3835	32578	52349
3836	32586	52340
3837	32595	52332
3838	32604	52324
3839	32613	52317
3840	32622	52310
3841	32631	52301
3842	32639	52293
3843	32648	52285
3844	32657	52277
3845	32666	52269
3846	32674	52261
3847	32683	52252
3848	32692	52245
3849	32701	52237
3850	32709	52228
3851	32718	52220
3852	32727	52212
3853	32736	52204
3854	32744	52195
3855	32753	52187
3856	32762	52179
3857	32770	52171
3858	32779	52163
3859	32788	52155
3860	32796	52146
3861	32805	52139
3862	32814	52131
3863	32823	52123
3864	32831	52114
3865	32839	52105
3866	32848	52096
3867	32856	52087
3868	32864	52079
3869	32873	52070
3870	32881	52061
3871	32890	52053
3872	32898	52045
3873	32907	52036
3874	32915	52028
3875	32924	52019
3876	32933	52011
3877	32941	52002
3878	32949	51994
3879	32958	51986
3880	32967	51977
3881	32976	51970
3882	32985	51962
3883	32993	51953
3884	33001	51944
3885	33010	51936
3886	33019	51928
3887	33027	51920
3888	33036	51911
3889	33044	51903
3890	33053	51895
3891	33062	51887
3892	33070	51878
3893	33079	51869
3894	33087	51860
3895	33095	51852
3896	33103	51843
3897	33112	51834
3898	33120	51825
3899	33128	51816
3900	33136	51807
3901	33145	51798
3902	33153	51789
3903	33161	51781
3904	33169	51771
3905	33177	51762
3906	33185	51753
3907	33194	51744
3908	33202	51736
3909	33211	51728
3910	33219	51719
3911	33228	51711
3912	33236	51702
3913	33244	51693
3914	33253	51685
3915	33262	51677
3916	33271	51669
3917	33280	51661
3918	33288	51653
3919	33297	51645
3920	33306	51637
3921	33315	51629
3922	33323	51620
3923	33332	51612
3924	33341	51604
3925	33350	51597
3926	33359	51589
3927	33368	51581
3928	33377	51573
3929	33385	51565
3930	33394	51557
3931	33403	51549
3932	33412	51541
3933	33421	51533
3934	33430	51525
3935	33438	51517
3936	33447	51509
3937	33456	51501
3938	33465	51493
3939	33473	51485
3940	33482	51477
3941	33491	51469
3942	33500	51460
3943	33509	51453
3944	33518	51445
3945	33527	51437
3946	33536	51430
3947	33545	51422
3948	33554	51415
3949	33563	51407
3950	33572	51400
3951	33581	51391
3952	33590	51383
3953	33599	51376
3954	33608	51368
3955	33617	51361
3956	33626	51353
3957	33634	51344
3958	33643	51336
3959	33652	51328
3960	33661	51320
3961	33670	51312
3962	33678	51304
3963	33687	51295
3964	33695	51287
3965	33703	51278
3966	33712	51270
3967	33721	51261
3968	33729	51252
3969	33737	51244
3970	33746	51235
3971	33754	51227
3972	33763	51219
3973	33772	51211
3974	33781	51203
3975	33790	51195
3976	33798	51187
3977	33808	51179
3978	33816	51171
3979	33825	51162
3980	33833	51154
3981	33842	51146
3982	33851	51138
3983	33860	51130
3984	33868	51121
3985	33876	51112
3986	33885	51105
3987	33894	51096
3988	33903	51088
3989	33911	51080
3990	33919	51071
3991	33928	51062
3992	33936	51053
3993	33945	51045
3994	33953	51037
3995	33963	51030
3996	33972	51022
3997	33981	51014
3998	33990	51007
3999	33999	50999
4000	34008	50991
4001	34017	50983
4002	34026	50975
4003	34034	50966
4004	34043	50959
4005	34052	50950
4006	34061	50942
4007	34070	50935
4008	34079	50927
4009	34088	50920
4010	34097	50912
4011	34106	50904
4012	34115	50896
4013	34123	50887
4014	34132	50879
4015	34140	50871
4016	34149	50863
4017	34158	50854
4018	34167	50846
4019	34175	50838
4020	34184	50830
4021	34193	50822
4022	34202	50814
4023	34210	50806
4024	34219	50798
4025	34228	50790
4026	34237	50782
4027	34246	50774
4028	34255	50766
4029	34264	50758
4030	34273	50750
4031	34281	50742
4032	34290	50734
4033	34299	50726
4034	34308	50718
4035	34317	50710
4036	34325	50701
4037	34334	50693
4038	34342	50684
4039	34351	50676
4040	34359	50667
4041	34368	50660
4042	34376	50651
4043	34385	50642
4044	34393	50634
4045	34402	50626
4046	34411	50617
4047	34419	50609
4048	34428	50601
4049	34436	50592
4050	34445	50584
4051	34453	50575
4052	34462	50566
4053	34470	50558
4054	34479	50550
4055	34488	50541
4056	34496	50533
4057	34505	50525
4058	34514	50516
4059	34523	50509
4060	34532	50501
4061	34540	50493
4062	34549	50484
4063	34557	50476
4064	34566	50467
4065	34574	50459
4066	34583	50450
4067	34591	50442
4068	34600	50434
4069	34609	50426
4070	34618	50418
4071	34627	50410
4072	34636	50402
4073	34645	50394
4074	34653	50386
4075	34662	50377
4076	34671	50369
4077	34679	50360
4078	34687	50352
4079	34696	50343
4080	34705	50335
4081	34713	50326
4082	34721	50318
4083	34730	50309
4084	34739	50301
4085	34747	50293
4086	34756	50285
4087	34765	50276
4088	34773	50268
4089	34782	50259
4090	34790	50251
4091	34799	50242
4092	34808	50234
4093	34816	50226
4094	34825	50219
4095	34834	50210
4096	34845	50205
4097	34853	50197
4098	34862	50188
4099	34870	50179
4100	34878	50170
4101	34887	50162
4102	34895	50153
4103	34904	50145
4104	34912	50136
4105	34921	50127
4106	34929	50119
4107	34937	50110
4108	34946	50101
4109	34954	50093
4110	34964	50086
4111	34974	50079
4112	34982	50071
4113	34991	50062
4114	34999	50054
4115	35008	50046
4116	35017	50038
4117	35025	50029
4118	35034	50021
4119	35042	50012
4120	35051	50004
4121	35059	49995
4122	35068	49986
4123	35076	49978
4124	35085	49969
4125	35093	49961
4126	35102	49952
4127	35110	49943
4128	35118	49935
4129	35127	49926
4130	35136	49919
4131	35145	49911
4132	35154	49903
4133	35163	49895
4134	35171	49886
4135	35180	49879
4136	35189	49871
4137	35198	49863
4138	35207	49854
4139	35215	49846
4140	35224	49838
4141	35233	49830
4142	35241	49821
4143	35250	49813
4144	35258	49804
4145	35267	49796
4146	35275	49787
4147	35284	49779
4148	35292	49770
4149	35301	49761
4150	35309	49753
4151	35318	49745
4152	35326	49736
4153	35335	49728
4154	35343	49719
4155	35352	49711
4156	35361	49703
4157	35369	49694
4158	35378	49685
4159	35387	49678
4160	35396	49670
4161	35404	49661
4162	35413	49653
4163	35421	49644
4164	35429	49636
4165	35438	49627
4166	35447	49619
4167	35455	49610
4168	35464	49602
4169	35472	49593
4170	35480	49584
4171	35489	49576
4172	35497	49567
4173	35506	49559
4174	35515	49551
4175	35523	49542
4176	35531	49533
4177	35540	49525
4178	35549	49517
4179	35558	49509
4180	35567	49501
4181	35576	49494
4182	35585	49486
4183	35594	49478
4184	35603	49471
4185	35612	49462
4186	35621	49454
4187	35630	49447
4188	35639	49439
4189	35648	49431
4190	35657	49422
4191	35665	49414
4192	35674	49406
4193	35682	49397
4194	35691	49389
4195	35700	49381
4196	35708	49373
4197	35717	49364
4198	35726	49356
4199	35734	49347
4200	35743	49339
4201	35751	49331
4202	35760	49322
4203	35769	49314
4204	35777	49306
4205	35786	49297
4206	35794	49289
4207	35803	49280
4208	35812	49272
4209	35820	49264
4210	35829	49255
4211	35837	49247
4212	35846	49238
4213	35854	49230
4214	35863	49221
4215	35871	49213
4216	35880	49204
4217	35888	49196
4218	35897	49188
4219	35906	49179
4220	35914	49171
4221	35923	49162
4222	35932	49154
4223	35940	49146
4224	35949	49137
4225	35958	49129
4226	35968	49123
4227	35976	49114
4228	35985	49106
4229	35993	49097
4230	36002	49089
4231	36010	49080
4232	36019	49072
4233	36027	49063
4234	36036	49055
4235	36045	49047
4236	36053	49039
4237	36062	49030
4238	36071	49022
4239	36079	49013
4240	36088	49005
4241	36096	48996
4242	36105	48988
4243	36113	48980
4244	36122	48971
4245	36131	48963
4246	36139	48954
4247	36148	48946
4248	36156	48937
4249	36165	48929
4250	36173	48920
4251	36182	48912
4252	36190	48904
4253	36199	48896
4254	36208	48888
4255	36217	48880
4256	36226	48872
4257	36235	48864
4258	36244	48856
4259	36253	48848
4260	36262	48840
4261	36270	48831
4262	36279	48824
4263	36288	48815
4264	36297	48807
4265	36305	48799
4266	36314	48790
4267	36323	48783
4268	36332	48774
4269	36341	48767
4270	36350	48760
4271	36359	48751
4272	36367	48742
4273	36376	48734
4274	36384	48725
4275	36393	48717
4276	36402	48709
4277	36411	48702
4278	36421	48694
4279	36430	48688
4280	36440	48680
4281	36448	48672
4282	36457	48663
4283	36465	48654
4284	36473	48645
4285	36481	48636
4286	36490	48627
4287	36498	48618
4288	36507	48611
4289	36515	48602
4290	36524	48593
4291	36532	48585
4292	36541	48577
4293	36550	48569
4294	36559	48560
4295	36567	48552
4296	36575	48542
4297	36583	48534
4298	36592	48525
4299	36600	48517
4300	36609	48508
4301	36617	48499
4302	36625	48490
4303	36633	48481
4304	36641	48472
4305	36650	48464
4306	36658	48455
4307	36666	48446
4308	36674	48437
4309	36683	48428
4310	36691	48419
4311	36699	48410
4312	36707	48401
4313	36716	48393
4314	36724	48384
4315	36732	48375
4316	36740	48366
4317	36748	48357
4318	36756	48348
4319	36765	48339
4320	36773	48330
4321	36781	48321
4322	36790	48313
4323	36798	48304
4324	36807	48297
4325	36816	48289
4326	36825	48281
4327	36834	48272
4328	36843	48265
4329	36852	48256
4330	36861	48248
4331	36869	48240
4332	36878	48232
4333	36888	48225
4334	36897	48217
4335	36905	48208
4336	36914	48200
4337	36922	48192
4338	36931	48184
4339	36940	48175
4340	36949	48167
4341	36957	48159
4342	36966	48150
4343	36975	48142
4344	36983	48134
4345	36992	48125
4346	37000	48117
4347	37009	48108
4348	37018	48101
4349	37026	48092
4350	37035	48083
4351	37043	48075
4352	37052	48066
4353	37060	48058
4354	37069	48049
4355	37077	48040
4356	37086	48032
4357	37094	48023
4358	37103	48015
4359	37111	48006
4360	37120	47998
4361	37128	47989
4362	37136	47980
4363	37145	47971
4364	37153	47963
4365	37161	47954
4366	37169	47945
4367	37178	47937
4368	37186	47928
4369	37195	47919
4370	37203	47911
4371	37212	47902
4372	37220	47894
4373	37229	47885
4374	37237	47876
4375	37246	47868
4376	37254	47859
4377	37262	47851
4378	37271	47842
4379	37280	47834
4380	37289	47826
4381	37297	47817
4382	37306	47810
4383	37315	47802
4384	37324	47793
4385	37332	47785
4386	37341	47776
4387	37349	47768
4388	37358	47759
4389	37366	47751
4390	37375	47743
4391	37385	47735
4392	37393	47727
4393	37402	47719
4394	37411	47711
4395	37420	47703
4396	37429	47695
4397	37437	47686
4398	37446	47678
4399	37454	47669
4400	37463	47661
4401	37472	47653
4402	37482	47646
4403	37491	47638
4404	37499	47630
4405	37509	47623
4406	37519	47616
4407	37528	47608
4408	37537	47600
4409	37546	47593
4410	37556	47586
4411	37566	47579
4412	37576	47572
4413	37585	47565
4414	37596	47559
4415	37608	47555
4416	37618	47548
4417	37627	47541
4418	37636	47533
4419	37645	47525
4420	37654	47517
4421	37664	47510
4422	37674	47504
4423	37683	47496
4424	37692	47488
4425	37701	47480
4426	37710	47472
4427	37719	47465
4428	37728	47456
4429	37738	47450
4430	37749	47444
4431	37758	47436
4432	37767	47428
4433	37776	47420
4434	37785	47413
4435	37794	47404
4436	37803	47397
4437	37812	47388
4438	37821	47381
4439	37832	47375
4440	37841	47367
4441	37850	47360
4442	37860	47353
4443	37870	47346
4444	37879	47338
4445	37888	47330
4446	37897	47323
4447	37906	47315
4448	37915	47306
4449	37923	47297
4450	37932	47290
4451	37941	47281
4452	37950	47274
4453	37959	47265
4454	37967	47257
4455	37976	47248
4456	37984	47240
4457	37993	47231
4458	38002	47223
4459	38010	47215
4460	38019	47207
4461	38028	47199
4462	38037	47191
4463	38046	47183
4464	38055	47174
4465	38064	47167
4466	38073	47158
4467	38081	47150
4468	38091	47143
4469	38099	47134
4470	38108	47126
4471	38116	47117
4472	38125	47108
4473	38133	47100
4474	38142	47091
4475	38150	47083
4476	38159	47074
4477	38168	47067
4478	38177	47059
4479	38186	47050
4480	38194	47042
4481	38203	47034
4482	38212	47025
4483	38220	47017
4484	38230	47010
4485	38239	47002
4486	38247	46993
4487	38256	46985
4488	38265	46977
4489	38274	46968
4490	38282	46960
4491	38292	46953
4492	38301	46945
4493	38310	46937
4494	38320	46930
4495	38330	46924
4496	38340	46917
4497	38349	46909
4498	38358	46901
4499	38367	46893
4500	38376	46885
4501	38384	46876
4502	38393	46868
4503	38403	46862
4504	38413	46854
4505	38422	46846
4506	38431	46839
4507	38439	46830
4508	38448	46821
4509	38456	46813
4510	38465	46804
4511	38473	46796
4512	38482	46787
4513	38491	46779
4514	38500	46771
4515	38509	46763
4516	38517	46754
4517	38526	46746
4518	38535	46738
4519	38543	46730
4520	38553	46722
4521	38561	46714
4522	38570	46706
4523	38579	46698
4524	38588	46690
4525	38597	46681
4526	38606	46673
4527	38615	46665
4528	38624	46658
4529	38633	46650
4530	38641	46641
4531	38650	46633
4532	38658	46624
4533	38667	46615
4534	38676	46607
4535	38684	46599
4536	38693	46591
4537	38702	46582
4538	38710	46574
4539	38719	46565
4540	38728	46557
4541	38736	46548
4542	38745	46540
4543	38753	46532
4544	38762	46524
4545	38772	46516
4546	38780	46508
4547	38790	46500
4548	38798	46491
4549	38807	46484
4550	38816	46476
4551	38825	46467
4552	38834	46460
4553	38843	46451
4554	38852	46443
4555	38860	46434
4556	38869	46426
4557	38878	46418
4558	38887	46411
4559	38896	46403
4560	38905	46394
4561	38914	46386
4562	38923	46378
4563	38932	46370
4564	38940	46361
4565	38951	46356
4566	38961	46348
4567	38969	46340
4568	38978	46332
4569	38987	46323
4570	38995	46315
4571	39004	46307
4572	39013	46298
4573	39021	46290
4574	39030	46281
4575	39038	46273
4576	39047	46264
4577	39056	46256
4578	39064	46248
4579	39073	46239
4580	39082	46231
4581	39090	46222
4582	39099	46214
4583	39108	46206
4584	39116	46197
4585	39125	46189
4586	39135	46182
4587	39144	46174
4588	39153	46166
4589	39163	46159
4590	39171	46151
4591	39180	46143
4592	39190	46135
4593	39199	46127
4594	39207	46119
4595	39217	46112
4596	39226	46104
4597	39235	46096
4598	39244	46088
4599	39254	46081
4600	39264	46075
4601	39275	46068
4602	39285	46062
4603	39295	46055
4604	39305	46048
4605	39314	46040
4606	39323	46032
4607	39332	46024
4608	39341	46016
4609	39351	46009
4610	39360	46002
4611	39370	45994
4612	39379	45986
4613	39388	45978
4614	39397	45971
4615	39406	45963
4616	39416	45956
4617	39425	45948
4618	39435	45940
4619	39444	45933
4620	39454	45926
4621	39463	45917
4622	39472	45909
4623	39480	45901
4624	39490	45894
4625	39499	45886
4626	39508	45878
4627	39517	45869
4628	39525	45861
4629	39534	45852
4630	39543	45845
4631	39552	45836
4632	39560	45828
4633	39569	45819
4634	39577	45810
4635	39586	45803
4636	39595	45794
4637	39603	45785
4638	39612	45777
4639	39620	45768
4640	39629	45760
4641	39638	45752
4642	39646	45743
4643	39654	45734
4644	39663	45726
4645	39672	45718
4646	39680	45709
4647	39689	45700
4648	39697	45692
4649	39706	45684
4650	39715	45675
4651	39724	45667
4652	39732	45659
4653	39741	45650
4654	39750	45642
4655	39759	45634
4656	39767	45625
4657	39776	45617
4658	39785	45608
4659	39794	45601
4660	39803	45593
4661	39812	45585
4662	39820	45576
4663	39830	45569
4664	39839	45560
4665	39848	45553
4666	39857	45545
4667	39866	45537
4668	39876	45530
4669	39885	45522
4670	39893	45513
4671	39902	45505
4672	39911	45497
4673	39920	45489
4674	39929	45480
4675	39938	45473
4676	39948	45466
4677	39957	45458
4678	39967	45450
4679	39975	45442
4680	39984	45434
4681	39994	45427
4682	40003	45419
4683	40012	45411
4684	40021	45403
4685	40031	45395
4686	40039	45387
4687	40048	45379
4688	40057	45370
4689	40066	45362
4690	40074	45354
4691	40084	45347
4692	40093	45338
4693	40102	45330
4694	40111	45322
4695	40120	45314
4696	40129	45306
4697	40138	45298
4698	40147	45290
4699	40156	45282
4700	40164	45273
4701	40173	45266
4702	40182	45257
4703	40191	45249
4704	40200	45241
4705	40209	45233
4706	40218	45225
4707	40227	45217
4708	40235	45208
4709	40244	45200
4710	40253	45192
4711	40262	45183
4712	40271	45176
4713	40280	45168
4714	40289	45159
4715	40297	45151
4716	40306	45142
4717	40315	45134
4718	40323	45125
4719	40332	45117
4720	40340	45108
4721	40349	45100
4722	40358	45092
4723	40368	45085
4724	40377	45077
4725	40386	45069
4726	40395	45060
4727	40403	45052
4728	40412	45044
4729	40420	45035
4730	40429	45027
4731	40438	45018
4732	40446	45010
4733	40455	45001
4734	40464	44993
4735	40473	44985
4736	40481	44977
4737	40490	44968
4738	40499	44960
4739	40508	44952
4740	40518	44945
4741	40527	44937
4742	40536	44928
4743	40545	44920
4744	40553	44912
4745	40562	44903
4746	40570	44895
4747	40579	44887
4748	40588	44879
4749	40597	44870
4750	40605	44861
4751	40614	44853
4752	40622	44844
4753	40630	44835
4754	40639	44827
4755	40647	44818
4756	40657	44811
4757	40666	44802
4758	40674	44794
4759	40683	44786
4760	40692	44777
4761	40700	44769
4762	40709	44760
4763	40718	44753
4764	40727	44744
4765	40735	44735
4766	40744	44727
4767	40752	44718
4768	40762	44711
4769	40771	44703
4770	40780	44694
4771	40788	44686
4772	40797	44678
4773	40806	44669
4774	40815	44662
4775	40824	44653
4776	40833	44645
4777	40841	44637
4778	40850	44628
4779	40859	44620
4780	40868	44612
4781	40876	44603
4782	40885	44595
4783	40894	44586
4784	40903	44578
