iter	TotalF1	Logloss
4770	0.8282012838	0.3516861571
4771	0.8282035847	0.3516817908
4772	0.8282035847	0.3516791424
4773	0.8282081864	0.3516744182
4774	0.8282220714	0.3516708035
4775	0.828233576	0.3516663298
4776	0.8282381777	0.3516626435
4777	0.8282211968	0.3516591719
4778	0.8282211968	0.3516562371
4779	0.8282496816	0.3516525866
4780	0.8282588843	0.3516498308
4781	0.828235	0.3516463592
4782	0.828239601	0.3516413129
4783	0.8282419014	0.3516365887
4784	0.8282580038	0.3516325803
4785	0.8282557036	0.3516297887
4786	0.8282580038	0.3516276413
4787	0.8282649046	0.3516234898
4788	0.8282887908	0.351618515
4789	0.8282464161	0.3516146498
4790	0.8282703009	0.3516125382
4791	0.8282726012	0.3516101403
4792	0.8282680006	0.3516060961
4793	0.8282749014	0.3516029824
4794	0.8282841021	0.3516010855
4795	0.8282740158	0.3515978287
4796	0.828271716	0.3515943213
4797	0.8282694161	0.3515909929
4798	0.828271716	0.3515880224
4799	0.8282832151	0.351584014
4800	0.8282786155	0.3515795403
4801	0.8282786155	0.3515766413
4802	0.8282763157	0.3515725613
4803	0.8283025025	0.3515704497
4804	0.8283048025	0.3515681234
4805	0.8283094023	0.3515630055
4806	0.8283209016	0.3515588182
4807	0.8283255012	0.3515539866
4808	0.8283186018	0.3515500139
4809	0.8282923204	0.3515454329
4810	0.8282923204	0.3515435003
4811	0.8282877215	0.3515392413
4812	0.8282707337	0.3515362708
4813	0.8283038172	0.351533336
4814	0.8283200089	0.351529256
4815	0.8283200089	0.3515252476
4816	0.8283630939	0.3515229571
4817	0.8283777879	0.3515200224
4818	0.8283777879	0.351517875
4819	0.8283676929	0.3515141171
4820	0.8283607944	0.3515103592
4821	0.8284039819	0.3515069592
4822	0.8284108815	0.3515039529
4823	0.8284085817	0.3515015192
4824	0.8284131813	0.3514977613
4825	0.8284131813	0.3514947908
4826	0.8284154811	0.3514915697
4827	0.8284246801	0.3514875255
4828	0.8284269797	0.3514823718
4829	0.8284246801	0.3514783634
4830	0.8284338787	0.3514758939
4831	0.8284361783	0.3514727444
4832	0.8284338787	0.3514685213
4833	0.8284246801	0.3514652644
4834	0.8284223804	0.3514610055
4835	0.8284269797	0.3514577844
4836	0.8284269797	0.3514544918
4837	0.8284246801	0.3514506265
4838	0.8284269797	0.3514472265
4839	0.8284223804	0.3514432897
4840	0.8284223804	0.3514414286
4841	0.8284385783	0.3514370623
4842	0.8284385783	0.351433376
4843	0.8284385783	0.3514301192
4844	0.8284408781	0.3514276497
4845	0.8284431779	0.351425216
4846	0.8284615757	0.3514209571
4847	0.8284730737	0.3514182729
4848	0.8284753732	0.3514154097
4849	0.8284799722	0.3514131192
4850	0.8284799722	0.3514089318
4851	0.8284822717	0.3514069992
4852	0.82848917	0.3514025255
4853	0.82848917	0.3513986244
4854	0.8284937687	0.3513960834
4855	0.8284937687	0.3513939002
4856	0.8284868706	0.3513911444
4857	0.8284845711	0.3513865992
4858	0.82848917	0.351383736
4859	0.8284937687	0.3513808728
4860	0.8284960681	0.3513774013
4861	0.8285052652	0.3513747528
4862	0.8285052652	0.3513712455
4863	0.8285121629	0.3513688476
4864	0.8285144621	0.3513663423
4865	0.8285213595	0.3513623697
4866	0.8285259577	0.3513600076
4867	0.8285259577	0.3513560349
4868	0.8285259577	0.3513519549
4869	0.8285282567	0.3513475886
4870	0.8285282567	0.3513448328
4871	0.8285190604	0.3513422918
4872	0.8285259577	0.3513386055
4873	0.8285259577	0.3513351697
4874	0.8285259577	0.351330517
4875	0.8285282567	0.3513270812
4876	0.8285351537	0.3513224286
4877	0.8285282567	0.3513193149
4878	0.8285351537	0.3513141255
4879	0.8285397517	0.3513108686
4880	0.8285420506	0.3513070391
4881	0.8285581425	0.3513028518
4882	0.82856274	0.3512992728
4883	0.82856274	0.3512974476
4884	0.8285650388	0.3512930812
4885	0.8285696361	0.3512914349
4886	0.8285673375	0.351288536
4887	0.8285788307	0.3512846349
4888	0.8285765321	0.3512802686
4889	0.8285788307	0.3512764033
4890	0.8285834278	0.3512729675
4891	0.8285788307	0.3512692454
4892	0.8285834278	0.3512649507
4893	0.8285811292	0.3512607991
4894	0.8285926218	0.3512560749
4895	0.8285926218	0.3512541781
4896	0.8285972187	0.3512497044
4897	0.8286041139	0.3512460181
4898	0.8286087106	0.3512435128
4899	0.8286041139	0.3512404349
4900	0.8286041139	0.3512357465
4901	0.8286110089	0.3512318096
4902	0.8286064122	0.3512273717
4903	0.8286110089	0.3512227549
4904	0.8286110089	0.3512189254
4905	0.8286110089	0.351214917
4906	0.8286247983	0.3512098349
4907	0.8286247983	0.3512055759
4908	0.8286225001	0.3512039654
4909	0.8286316928	0.3512011023
4910	0.8286202019	0.3511971296
4911	0.8286316928	0.3511927991
4912	0.8286293946	0.3511895423
4913	0.8286339909	0.3511877886
4914	0.8286316928	0.3511835296
4915	0.8286293946	0.3511805949
4916	0.8286316928	0.3511772307
4917	0.828638587	0.3511722917
4918	0.828640885	0.3511675675
4919	0.8286523749	0.3511648117
4920	0.8286523749	0.351162378
4921	0.8286523749	0.3511586917
4922	0.8286454811	0.351153538
4923	0.8286523749	0.3511493149
4924	0.8286523749	0.3511477043
4925	0.828647779	0.3511451275
4926	0.8286546729	0.3511418707
4927	0.8286615665	0.3511372896
4928	0.8286569708	0.3511341759
4929	0.8286592686	0.351129917
4930	0.8286638643	0.3511257296
4931	0.8286615665	0.3511221149
4932	0.8286523749	0.3511188222
4933	0.8286615665	0.3511133464
4934	0.8286523749	0.3511096243
4935	0.8286431831	0.3511052222
4936	0.828647779	0.3511021801
4937	0.828647779	0.3510987443
4938	0.8286569708	0.3510956306
4939	0.8286592686	0.3510916938
4940	0.8286569708	0.3510880075
4941	0.8286615665	0.3510859675
4942	0.8286684599	0.3510830685
4943	0.8286753532	0.3510784159
4944	0.8286891391	0.3510737991
4945	0.8286845439	0.3510696833
4946	0.8286799486	0.351066498
4947	0.8286891391	0.3510624538
4948	0.8286822463	0.351059698
4949	0.8286845439	0.3510560833
4950	0.8286776509	0.3510532559
4951	0.8286914367	0.3510504643
4952	0.8286937343	0.3510466348
4953	0.8287121141	0.3510423401
4954	0.8287098167	0.3510397275
4955	0.8287052218	0.3510350748
4956	0.8287052218	0.3510319254
4957	0.8287098167	0.3510296348
4958	0.8287167088	0.3510269864
4959	0.8287213035	0.3510241948
4960	0.8287098167	0.3510204369
4961	0.8287098167	0.3510177527
4962	0.8287098167	0.3510158917
4963	0.8287144115	0.351011239
4964	0.8287236008	0.3510077317
4965	0.8287437335	0.3510036159
4966	0.8287529236	0.3509989633
4967	0.8287483286	0.3509944896
4968	0.8287575186	0.3509915548
4969	0.8287644108	0.3509890854
4970	0.8287667082	0.3509853632
4971	0.8287690055	0.3509822854
4972	0.8287736002	0.3509796011
4973	0.828759816	0.3509743043
4974	0.8287644108	0.3509717275
4975	0.8287713028	0.350967719
4976	0.8287736002	0.3509639611
4977	0.8287690055	0.3509606685
4978	0.8287850864	0.3509564811
4979	0.828780492	0.3509538327
4980	0.8287919779	0.3509499674
4981	0.8287919779	0.3509474622
4982	0.8288103543	0.3509441338
4983	0.8288034633	0.3509403043
4984	0.8288126512	0.3509374769
4985	0.8288080573	0.3509337906
4986	0.8288080573	0.3509311064
4987	0.8288103543	0.3509261316
4988	0.8288103543	0.3509220874
4989	0.8288126512	0.3509186516
4990	0.8288264326	0.350914178
4991	0.8288264326	0.3509127106
4992	0.8288218389	0.3509077359
4993	0.8288287294	0.3509038348
4994	0.828819542	0.3508993969
4995	0.8288287294	0.3508967843
4996	0.8288333229	0.3508950664
4997	0.8288310262	0.3508934201
4998	0.8288425098	0.3508892685
4999	0.8288333229	0.3508856537
5000	0.8288310262	0.3508827906
5001	0.8288287294	0.3508791043
5002	0.8288287294	0.3508772074
5003	0.8288310262	0.3508754537
5004	0.8288356197	0.3508727337
5005	0.8288333229	0.3508697274
5006	0.8288287294	0.3508660053
5007	0.8288310262	0.3508622116
5008	0.8288333229	0.3508598137
5009	0.8288264326	0.3508567716
5010	0.8288356197	0.3508528348
5011	0.8288448065	0.3508487548
5012	0.8288356197	0.3508457485
5013	0.8288493998	0.3508410243
5014	0.8288516964	0.350839199
5015	0.828853993	0.3508365148
5016	0.8288585861	0.3508333653
5017	0.8288608826	0.350828319
5018	0.8288654756	0.3508248474
5019	0.8288700685	0.3508222706
5020	0.8288700685	0.3508191211
5021	0.8288746613	0.3508141464
5022	0.8288838467	0.3508108179
5023	0.8288907355	0.3508074179
5024	0.8288884393	0.3508054495
5025	0.8288838467	0.3508023716
5026	0.8288622162	0.3507992579
5027	0.8288668084	0.3507959295
5028	0.8288668084	0.3507942116
5029	0.8288782886	0.3507914916
5030	0.8288874724	0.3507880916
5031	0.8288851765	0.350786159
5032	0.8288805846	0.3507844411
5033	0.8288828806	0.3507825442
5034	0.8288851765	0.3507797884
5035	0.8288989517	0.3507741695
5036	0.8288989517	0.3507689442
5037	0.8289035433	0.3507645779
5038	0.8289012475	0.3507625021
5039	0.8289012475	0.3507594242
5040	0.828905839	0.3507552011
5041	0.8289127262	0.3507523379
5042	0.8289127262	0.3507488663
5043	0.8289219087	0.3507455021
5044	0.8289150218	0.3507420305
5045	0.8289150218	0.3507394537
5046	0.8289150218	0.3507366621
5047	0.828931091	0.3507309716
5048	0.8289379774	0.3507282158
5049	0.8289425683	0.3507238853
5050	0.8289448637	0.3507198053
5051	0.8289540451	0.3507162979
5052	0.8289494544	0.3507136137
5053	0.8289517498	0.3507096053
5054	0.8289540451	0.350706599
5055	0.8289563404	0.3507024832
5056	0.8289609309	0.3507006579
5057	0.8290056849	0.3506966853
5058	0.8290056849	0.3506939653
5059	0.8290281451	0.3506904221
5060	0.8289925695	0.3506871295
5061	0.8289971603	0.3506838726
5062	0.8289948649	0.3506799
5063	0.8289902741	0.3506772874
5064	0.8290327366	0.3506730284
5065	0.8290266681	0.3506685189
5066	0.8290551986	0.3506651905
5067	0.8290551986	0.3506613253
5068	0.8290551986	0.3506581758
5069	0.8290574946	0.3506553484
5070	0.8290551986	0.3506517337
5071	0.8290735657	0.3506471526
5072	0.8290643823	0.3506450768
5073	0.8290735657	0.3506406031
5074	0.829080453	0.3506354852
5075	0.8290519213	0.350632121
5076	0.8290565125	0.3506275758
5077	0.8290519213	0.350623961
5078	0.8290450343	0.3506210979
5079	0.8290633992	0.3506165884
5080	0.8290679902	0.3506139758
5081	0.8290896358	0.3506093231
5082	0.8290919314	0.3506064958
5083	0.829094227	0.3506042768
5084	0.8291034093	0.3506017358
5085	0.8291613033	0.3505979779
5086	0.8291396526	0.35059558
5087	0.8291442438	0.3505922515
5088	0.8291442438	0.3505877063
5089	0.8291465395	0.3505854158
5090	0.8291488351	0.3505822663
5091	0.8291534262	0.35057858
5092	0.8291557217	0.3505753589
5093	0.8291580172	0.3505730684
5094	0.8291580172	0.3505700263
5095	0.8291580172	0.3505672347
5096	0.8291557217	0.3505631905
5097	0.8291534262	0.3505602557
5098	0.8291047152	0.3505561757
5099	0.8291024201	0.3505501631
5100	0.8291161907	0.3505465842
5101	0.8291184858	0.3505436136
5102	0.8291230758	0.3505388536
5103	0.8291253708	0.3505362768
5104	0.8291322556	0.3505334136
5105	0.8291322556	0.3505291547
5106	0.8291276657	0.3505266136
5107	0.8291740852	0.3505236789
5108	0.8291740852	0.3505192052
5109	0.8291322556	0.350515161
5110	0.8291437298	0.3505121905
5111	0.8291529089	0.3505092199
5112	0.8291506142	0.3505061778
5113	0.8292039231	0.3505028494
5114	0.8292062182	0.3504985905
5115	0.8292131033	0.3504936873
5116	0.8292245781	0.3504894641
5117	0.8292245781	0.3504877105
5118	0.8292406419	0.3504849905
5119	0.8292360523	0.3504825568
5120	0.8292429366	0.3504772241
5121	0.8292568855	0.3504719989
5122	0.8292477058	0.3504674894
5123	0.8292924953	0.3504624431
5124	0.8292970857	0.3504600452
5125	0.829301676	0.3504557862
5126	0.8293356404	0.3504524578
5127	0.8293402309	0.3504487357
5128	0.8293333451	0.3504453715
5129	0.8293379357	0.3504409694
5130	0.8293402309	0.3504372115
5131	0.8293131514	0.350434062
5132	0.8293131514	0.3504300894
5133	0.8293269211	0.3504246852
5134	0.8293269211	0.3504201041
5135	0.8293338058	0.3504180283
5136	0.8293383954	0.3504145925
5137	0.8293654773	0.3504110852
5138	0.8293723623	0.3504055736
5139	0.8293769522	0.3504013146
5140	0.8293884265	0.350395982
5141	0.8293838368	0.3503918304
5142	0.8293953108	0.3503877504
5143	0.829393016	0.3503835989
5144	0.8293659315	0.3503787673
5145	0.8293659315	0.3503755462
5146	0.8293636369	0.3503735062
5147	0.8293636369	0.3503717883
5148	0.8293659315	0.3503692473
5149	0.8293636369	0.3503659546
5150	0.8293636369	0.3503632346
5151	0.8293728151	0.3503591188
5152	0.8293751096	0.3503567567
5153	0.8293728151	0.3503527841
5154	0.8293796984	0.3503507441
5155	0.8293796984	0.3503465567
5156	0.829388876	0.3503427273
5157	0.8293980532	0.3503412241
5158	0.8294026417	0.3503378599
5159	0.8294003475	0.3503357841
5160	0.8294026417	0.3503322052
5161	0.8293980532	0.3503278746
5162	0.8294003475	0.3503253336
5163	0.8294228463	0.3503205378
5164	0.8294251408	0.3503171378
5165	0.8294274352	0.3503140957
5166	0.8294205518	0.350310803
5167	0.829389513	0.3503062578
5168	0.8294297297	0.350302643
5169	0.8294343185	0.3502997441
5170	0.8294457903	0.350295342
5171	0.8294078656	0.3502910115
5172	0.8294226537	0.3502856072
5173	0.8294272421	0.3502809188
5174	0.8294341246	0.3502765883
5175	0.8294387128	0.3502718283
5176	0.8294410068	0.3502687146
5177	0.8293984951	0.3502653146
5178	0.8294053764	0.3502603041
5179	0.8294122575	0.3502582999
5180	0.8294401768	0.3502558304
5181	0.8294943621	0.3502513209
5182	0.8294920677	0.3502499609
5183	0.829452673	0.3502455946
5184	0.8294572615	0.3502425167
5185	0.8294595557	0.3502401546
5186	0.8294595557	0.3502378641
5187	0.8294503788	0.3502333904
5188	0.8294549673	0.3502307062
5189	0.829452673	0.3502274135
5190	0.829452673	0.3502245862
5191	0.8294572615	0.3502192178
5192	0.8294618498	0.3502153525
5193	0.8294572615	0.3502124535
5194	0.8294503788	0.3502099125
5195	0.829464144	0.3502064051
5196	0.829464144	0.3502035062
5197	0.8294958262	0.3502007146
5198	0.829502709	0.3501988535
5199	0.8295352257	0.3501953462
5200	0.8295444036	0.3501935925
5201	0.829546698	0.3501900135
5202	0.8295398147	0.3501868998
5203	0.8295489924	0.3501832135
5204	0.8295512867	0.3501794198
5205	0.8295187682	0.3501763777
5206	0.8295256504	0.3501726914
5207	0.8295233564	0.3501695419
5208	0.829486884	0.3501660346
5209	0.829486884	0.350162384
5210	0.8294960584	0.3501576598
5211	0.8294937648	0.350155584
5212	0.8294914712	0.3501509672
5213	0.8294960584	0.3501477104
5214	0.829502939	0.350142664
5215	0.829507526	0.3501389777
5216	0.8295098194	0.350135363
5217	0.8295098194	0.3501322135
5218	0.8295121129	0.350129243
5219	0.8295281663	0.3501253061
5220	0.8295304596	0.3501207609
5221	0.8295350461	0.350116824
5222	0.8295373393	0.3501125651
5223	0.8295327529	0.3501092725
5224	0.8295535994	0.3501055861
5225	0.829558186	0.3501031882
5226	0.829551306	0.3501003967
5227	0.8295490127	0.3500973903
5228	0.8295350461	0.350093203
5229	0.8295350461	0.350090483
5230	0.8295396325	0.3500873335
5231	0.8295396325	0.350084363
5232	0.8295396325	0.3500816788
5233	0.8295465119	0.3500777419
5234	0.8295533912	0.3500754514
5235	0.8296278233	0.3500725882
5236	0.8296324108	0.3500680072
5237	0.8296461728	0.3500628177
5238	0.8296461728	0.3500599903
5239	0.8296461728	0.3500578072
5240	0.8296461728	0.3500548366
5241	0.8296924681	0.3500502198
5242	0.8296901744	0.3500462472
5243	0.8296668143	0.3500419524
5244	0.829704772	0.3500386956
5245	0.8296622274	0.3500341145
5246	0.8296924681	0.3500295693
5247	0.8296970555	0.3500256682
5248	0.8297016429	0.3500228051
5249	0.8297016429	0.3500194766
5250	0.8297016429	0.3500169714
5251	0.8297131109	0.3500124977
5252	0.8297108173	0.3500094198
5253	0.8297039365	0.3500048745
5254	0.8297039365	0.3500030493
5255	0.8297062301	0.3499997208
5256	0.8297131109	0.3499971798
5257	0.8297199914	0.3499938156
5258	0.8297199914	0.3499914893
5259	0.8297245784	0.3499878745
5260	0.8297222849	0.3499853335
5261	0.8297268718	0.3499804303
5262	0.8297360453	0.3499766724
5263	0.829740632	0.3499742029
5264	0.8297475118	0.3499691208
5265	0.8297475118	0.3499670808
5266	0.8297763055	0.3499631082
5267	0.8297740118	0.3499606745
5268	0.8297831863	0.3499564871
5269	0.8297831863	0.3499537314
5270	0.8297877733	0.3499509398
5271	0.8297877733	0.3499477187
5272	0.8297854798	0.3499437103
5273	0.829773794	0.3499402745
5274	0.8297715006	0.3499365524
5275	0.8297900668	0.3499336892
5276	0.8297923603	0.3499301103
5277	0.8297900668	0.3499276766
5278	0.8297831863	0.349924384
5279	0.8297917414	0.3499211987
5280	0.8297600334	0.3499179061
5281	0.8297917414	0.3499138619
5282	0.8297877733	0.3499113208
5283	0.8297923603	0.3499073124
5284	0.8297923603	0.3499042703
5285	0.8297969473	0.3499016934
5286	0.8297992407	0.3498990808
5287	0.8298015341	0.3498964682
5288	0.8297975648	0.3498944998
5289	0.8298355392	0.349891744
5290	0.8298107075	0.3498866976
5291	0.8298152941	0.3498827966
5292	0.8298175874	0.3498791461
5293	0.8298267602	0.3498761755
5294	0.8298630603	0.3498727755
5295	0.8298561803	0.3498687671
5296	0.829860767	0.3498655461
5297	0.8298676469	0.3498621461
5298	0.8298699401	0.3498593187
5299	0.8298699401	0.3498558829
5300	0.8298699401	0.3498531271
5301	0.8298814061	0.3498489397
5302	0.8298836992	0.3498472934
5303	0.8298814061	0.3498423545
5304	0.8298814061	0.3498381313
5305	0.8298651282	0.3498355187
5306	0.8298674212	0.3498329776
5307	0.8298697142	0.3498303292
5308	0.8298882854	0.3498277524
5309	0.8298905785	0.349824925
5310	0.8298905785	0.3498203082
5311	0.8298928715	0.349816085
5312	0.8298974576	0.3498137945
5313	0.8299229095	0.349809285
5314	0.8299043365	0.3498049187
5315	0.8299297886	0.3498018408
5316	0.8299180937	0.3497980471
5317	0.8299506561	0.3497956134
5318	0.8299692318	0.3497933587
5319	0.8299738181	0.3497904955
5320	0.8299575353	0.3497863797
5321	0.8299644142	0.3497812976
5322	0.8299758786	0.3497784702
5323	0.8299781715	0.3497753208
5324	0.8299850498	0.3497702029
5325	0.8299896353	0.3497662302
5326	0.8299965134	0.3497616134
5327	0.829998806	0.3497573545
5328	0.8300010987	0.3497548492
5329	0.830010269	0.3497523439
5330	0.8300125615	0.349749946
5331	0.8299994122	0.3497455439
5332	0.8300528563	0.3497415713
5333	0.8300505635	0.3497378134
5334	0.8300505635	0.3497347355
5335	0.8300551491	0.3497308702
5336	0.8300459778	0.3497271481
5337	0.8300436849	0.3497246787
5338	0.830041392	0.3497219587
5339	0.8300808472	0.3497185587
5340	0.8300831403	0.3497150513
5341	0.8300946054	0.3497115797
5342	0.8300877264	0.3497070344
5343	0.8300923124	0.3497022744
5344	0.8300968984	0.3497000197
5345	0.8300946054	0.3496951165
5346	0.8300946054	0.3496923965
5347	0.8300923124	0.3496899629
5348	0.8300991913	0.3496856681
5349	0.8300923124	0.3496820892
5350	0.8301014842	0.3496797629
5351	0.8301037771	0.3496755755
5352	0.8300920726	0.349672426
5353	0.8300943653	0.349669885
5354	0.8300943653	0.3496670934
5355	0.830096658	0.3496647671
5356	0.8301035359	0.3496614386
5357	0.8301081211	0.3496579671
5358	0.8301195837	0.3496551755
5359	0.8301149987	0.3496518828
5360	0.830126461	0.3496478744
5361	0.8301582004	0.3496448681
5362	0.830160493	0.3496407523
5363	0.830165078	0.349636386
5364	0.8301582004	0.3496332723
5365	0.8301490299	0.3496305165
5366	0.8301444445	0.3496264723
5367	0.8301513225	0.3496224997
5368	0.8301559078	0.3496202449
5369	0.8301582004	0.3496174534
5370	0.8301559078	0.3496138028
5371	0.8301559078	0.3496118344
5372	0.8301627855	0.3496092576
5373	0.830169663	0.3496045691
5374	0.8301719555	0.349602207
5375	0.8301765404	0.3496000239
5376	0.8301905427	0.349596946
5377	0.8301765404	0.3495930449
5378	0.8301974204	0.3495889291
5379	0.8301997129	0.3495861018
5380	0.8302208421	0.3495823439
5381	0.8302020053	0.3495787291
5382	0.830257525	0.3495740049
5383	0.83026211	0.3495685649
5384	0.8302666949	0.3495649502
5385	0.8302666949	0.3495603691
5386	0.8302644024	0.349557506
5387	0.83026211	0.3495550007
5388	0.8302441148	0.3495513502
5389	0.8302558288	0.349548487
5390	0.8302581211	0.3495456597
5391	0.830264998	0.3495415439
5392	0.8302718747	0.3495387523
5393	0.8302741669	0.3495377144
5394	0.8302695825	0.3495352091
5395	0.8302741669	0.349532167
5396	0.8302647436	0.3495282302
5397	0.8302624516	0.349524866
5398	0.8302624516	0.3495221102
5399	0.8302833355	0.3495175649
5400	0.8302879197	0.3495150596
5401	0.8302879197	0.3495117312
5402	0.8302970877	0.3495090828
5403	0.8302925037	0.3495060407
5404	0.8302879197	0.3495016386
5405	0.8302902117	0.3494982386
5406	0.8302970877	0.349495626
5407	0.8302970877	0.3494919754
5408	0.8302970877	0.349489506
5409	0.8302993797	0.349486607
5410	0.8302947958	0.3494829923
5411	0.8303016717	0.3494796281
5412	0.8303062555	0.3494755481
5413	0.8303108392	0.3494713965
5414	0.8303131311	0.3494682828
5415	0.8303200065	0.3494636659
5416	0.8303222983	0.3494602302
5417	0.8303363094	0.3494564007
5418	0.830370359	0.3494525354
5419	0.830374943	0.349447668
5420	0.830372651	0.3494450554
5421	0.8303680669	0.349442407
5422	0.8303346078	0.3494387207
5423	0.8303368995	0.349436287
5424	0.830332316	0.3494332449
5425	0.8303460662	0.3494295944
5426	0.8303598156	0.3494261586
5427	0.8303575241	0.3494221144
5428	0.8303824077	0.3494178554
5429	0.8303961579	0.3494134533
5430	0.8304076159	0.3494100175
5431	0.8304076159	0.3494066891
5432	0.8304099074	0.3494038259
5433	0.8304433766	0.3494000322
5434	0.8304387929	0.3493978491
5435	0.8304007412	0.3493950933
5436	0.8304439627	0.3493908343
5437	0.8304531292	0.349386468
5438	0.8304554208	0.3493829607
5439	0.8304577123	0.349380527
5440	0.8304600038	0.3493788449
5441	0.8304554208	0.349374908
5442	0.8304600038	0.3493722238
5443	0.8304622954	0.3493688596
5444	0.8304622954	0.3493658175
5445	0.8304691698	0.3493621312
5446	0.8304691698	0.3493598049
5447	0.8304691698	0.3493569059
5448	0.8304691698	0.349353148
5449	0.8304645869	0.3493487101
5450	0.8304622954	0.349344487
5451	0.8304691698	0.3493407649
5452	0.8304691698	0.3493367922
5453	0.8304714612	0.349332247
5454	0.8304691698	0.3493291691
5455	0.8304783354	0.349326127
5456	0.8304852094	0.3493230133
5457	0.8304852094	0.3493201143
5458	0.8304875007	0.3493176806
5459	0.8304943744	0.3493142448
5460	0.8304920832	0.3493124912
5461	0.8304780628	0.3493103438
5462	0.8304780628	0.3493085185
5463	0.830482645	0.3493057627
5464	0.8304757717	0.349302828
5465	0.830484936	0.3493000364
5466	0.830487227	0.3492962785
5467	0.8304940999	0.349292628
5468	0.8304940999	0.3492882975
5469	0.8305035391	0.3492853627
5470	0.8304986818	0.3492805312
5471	0.8304986818	0.3492791711
5472	0.8305078452	0.3492743038
5473	0.8305055544	0.3492704743
5474	0.8305124268	0.349266108
5475	0.8305055544	0.3492631017
5476	0.8305170083	0.3492613838
5477	0.8305032635	0.3492578048
5478	0.8305055544	0.3492558364
5479	0.8305055544	0.3492531164
5480	0.8305147176	0.3492493943
5481	0.8305170083	0.3492449922
5482	0.8305170083	0.3492425585
5483	0.8305261711	0.3492391943
5484	0.830533043	0.3492366532
5485	0.8305215898	0.3492333606
5486	0.8305215898	0.3492310343
5487	0.8305192991	0.349228028
5488	0.8305353336	0.3492241627
5489	0.8305399147	0.3492208343
5490	0.8305399147	0.3492185796
5491	0.8305444957	0.3492163248
5492	0.8305490767	0.3492137122
5493	0.8305536575	0.3492122806
5494	0.8305444957	0.3492079501
5495	0.8305536575	0.3492041564
5496	0.8305467862	0.349200649
5497	0.8305467862	0.3491963185
5498	0.830562819	0.3491944932
5499	0.8305891553	0.3491900911
5500	0.8305937362	0.3491854385
5501	0.8305960266	0.3491814301
5502	0.830598317	0.349178388
5503	0.8305937362	0.3491738785
5504	0.830598317	0.3491716237
5505	0.8306028977	0.3491689753
5506	0.8306028977	0.3491655753
5507	0.8306006074	0.3491614237
5508	0.8306006074	0.3491590259
5509	0.8306028977	0.3491575585
5510	0.8306120589	0.3491526195
5511	0.8306074783	0.3491502574
5512	0.8306166393	0.3491468216
5513	0.8306189295	0.3491436006
5514	0.8306258	0.3491384827
5515	0.8306395404	0.3491345816
5516	0.8306372504	0.3491318974
5517	0.8306395404	0.3491276743
5518	0.8306349604	0.3491241311
5519	0.8306395404	0.349119729
5520	0.8306464104	0.3491166869
5521	0.83065557	0.3491123564
5522	0.83065557	0.3491090279
5523	0.8306624395	0.3491044827
5524	0.8306624395	0.3491012258
5525	0.8306601497	0.3490978258
5526	0.8306601497	0.3490944616
5527	0.8306578598	0.3490913121
5528	0.8306738882	0.3490863374
5529	0.8306807572	0.3490833669
5530	0.8306738882	0.349079609
5531	0.8306715985	0.3490779627
5532	0.8306761779	0.3490756364
5533	0.8306853365	0.349072809
5534	0.830687626	0.3490698385
5535	0.8307302948	0.349066009
5536	0.8306944947	0.3490607837
5537	0.8306967842	0.3490580995
5538	0.830687626	0.3490552721
5539	0.8306804612	0.3490520153
5540	0.8306919078	0.3490492237
5541	0.830673593	0.3490460742
5542	0.8306804612	0.3490436048
5543	0.8306873292	0.3490408848
5544	0.8307033539	0.3490377711
5545	0.8307033539	0.3490336553
5546	0.8307079321	0.3490303627
5547	0.830705643	0.3490271774
5548	0.830705643	0.3490238132
5549	0.8307079321	0.3490188384
5550	0.8307102212	0.3490143648
5551	0.830705643	0.3490118953
5552	0.8307170884	0.3490096763
5553	0.8307125103	0.3490059542
5554	0.8307170884	0.3490036995
5555	0.8307239555	0.3490010511
5556	0.8307285334	0.3489977584
5557	0.8307216665	0.3489953605
5558	0.8307285334	0.3489920679
5559	0.8307331112	0.3489904216
5560	0.8307376889	0.34898559
5561	0.8307422666	0.3489832279
5562	0.8307605764	0.3489786111
5563	0.8307582878	0.34897607
5564	0.8308018292	0.3489708447
5565	0.8308041182	0.3489678026
5566	0.8308109851	0.3489640805
5567	0.8308086962	0.3489600363
5568	0.830813274	0.3489567079
5569	0.8308201406	0.3489522342
5570	0.8308155629	0.3489495858
5571	0.830813274	0.3489460784
5572	0.8308201406	0.348943931
5573	0.8308201406	0.3489394574
5574	0.8308178518	0.3489374174
5575	0.8308178518	0.3489336595
5576	0.8308201406	0.3489316553
5577	0.8308201406	0.3489285058
5578	0.830845627	0.3489238889
5579	0.8308410492	0.3489209184
5580	0.8308387603	0.3489183058
5581	0.8308502048	0.3489151205
5582	0.830845627	0.3489101816
5583	0.8308479159	0.3489065668
5584	0.8308479159	0.3489040258
5585	0.8308479159	0.3489016279
5586	0.8308479159	0.3488988721
5587	0.8308524936	0.3488942552
5588	0.8308524936	0.3488898889
5589	0.8308547824	0.3488880995
5590	0.83085936	0.34888359
5591	0.8308639375	0.3488805479
5592	0.8308685149	0.3488755731
5593	0.8308776695	0.3488720658
5594	0.8308776695	0.3488688805
5595	0.8308868238	0.3488653016
5596	0.8308868238	0.3488601837
5597	0.8308822467	0.3488562468
5598	0.8308914008	0.3488527394
5599	0.8308959777	0.348850091
5600	0.8308959777	0.3488470131
5601	0.830875067	0.34884279
